,view_count,likes,dislikes,comment_count
101151,1542483,42988,0,3038
101152,1268651,78536,0,295
101166,713163,23610,0,820
101167,4650086,75680,0,4999
101171,15363758,752633,0,36171
101178,1185824,22632,0,910
101182,885606,39759,0,2098
101184,2104162,100000,0,10050
101188,475280,19584,0,441
101191,5955184,865903,0,122387
101197,1388736,78035,0,2291
101202,339763,38873,0,2605
101217,5231508,774383,0,54201
101227,1620994,118957,0,4482
101230,591787,20005,0,495
101232,9509416,510943,0,20787
101252,4771510,329534,0,23009
101270,5867098,648547,0,39465
101272,1375128,106462,0,257
101278,238188,0,0,0
101279,3921621,95435,0,4914
101280,1752371,104680,0,382
101287,3156203,262295,0,10129
101291,541737,23266,0,1648
101297,497030,10570,0,508
101299,1826321,111821,0,3669
101302,535535,25327,0,1625
101306,2331893,275856,0,7192
101311,1155580,50530,0,1804
101313,604533,54636,0,643
101314,7951259,377574,0,28491
101316,3575892,116121,0,3273
101320,672617,89492,0,3489
101322,5210474,744513,0,54753
101326,726981,28356,0,1744
101336,3800355,82051,0,2017
101337,1355362,47105,0,4664
101340,173370,18159,0,330
101341,2469501,65386,0,2903
101343,26040069,363049,0,7604
101352,368949,31058,0,163
101354,580162,46040,0,2169
101355,2371362,151732,0,6987
101366,1605980,156195,0,26624
101369,2186731,63290,0,5997
101372,1579278,43611,0,3078
101374,1277095,78874,0,295
101385,756903,24534,0,827
101388,4792909,77106,0,5059
101391,7652370,1001218,0,131347
101402,683491,45032,0,1972
101403,2142913,103862,0,2915
101410,315087,17776,0,56
101413,633301,26557,0,1993
101431,413894,42241,0,2663
101439,342299,8452,0,911
101451,5599409,807793,0,55398
101455,1815199,128029,0,4678
101460,715380,22853,0,528
101464,10361459,538206,0,21460
101481,5125445,345247,0,23500
101499,6271811,661696,0,39939
101501,1497949,113924,0,268
101509,2301200,133979,0,470
101510,4185424,102149,0,5279
101511,240200,0,0,0
101520,3246322,266287,0,10266
101524,565632,24070,0,1684
101525,535056,11211,0,553
101526,1956126,117206,0,3817
101535,2454384,284116,0,7378
101537,1292972,54950,0,1882
101539,547649,25627,0,1647
101541,636869,57875,0,668
101543,8359138,390349,0,29162
101546,3801062,121442,0,3394
101550,717300,93000,0,3537
101552,5386606,755402,0,54838
101557,749081,28829,0,1766
101566,1409850,48119,0,4702
101570,173428,18164,0,331
101571,2485299,65745,0,2928
101574,26158865,364924,0,7632
101581,369439,31062,0,166
101583,2425631,153656,0,7053
101584,3982861,85574,0,2097
101586,596119,46877,0,2201
101597,1310751,79499,0,4252
101604,8467795,1054868,0,136825
101605,206828,13628,0,844
101610,415382,7658,0,385
101620,137076,15830,0,1546
101624,922907,54073,0,2334
101627,2513052,115389,0,3220
101633,464882,24887,0,115
101635,821946,31721,0,2278
101659,460336,44326,0,2771
101667,431533,9989,0,1013
101676,5864558,830020,0,56512
101678,1945401,133801,0,4867
101682,844429,25410,0,559
101688,10957904,555879,0,22066
101705,5418980,357846,0,23887
101722,6607136,672552,0,40395
101732,241515,0,0,0
101733,1671830,123921,0,295
101745,584982,24657,0,1716
101746,569061,11711,0,589
101747,2042883,120924,0,3962
101750,4377680,106996,0,5615
101757,1398770,58252,0,1947
101758,2526862,288993,0,7504
101761,670525,61206,0,694
101763,8724104,402025,0,29648
101766,557025,25846,0,1671
101767,2573277,149261,0,511
101769,3957233,125247,0,3494
101771,748393,95303,0,3588
101772,3312206,269077,0,10363
101773,5541212,764583,0,55046
101783,765581,29169,0,1786
101790,1455155,48943,0,4729
101792,1138287,43227,0,2289
101793,456714,30836,0,1194
101802,707728,30527,0,1588
101803,1061399,35941,0,1192
101805,390825,15271,0,757
101820,1606764,88195,0,4586
101822,296153,17746,0,1064
101831,9039128,1095535,0,139326
101835,503269,8580,0,441
101842,177159,18333,0,1738
101844,1219972,63367,0,2610
101850,2786806,123717,0,3362
101854,585929,30479,0,126
101855,995412,36236,0,2484
101879,490054,46083,0,2792
101895,517682,11350,0,1091
101897,2051704,138288,0,4977
101900,6056327,845211,0,57438
101906,976322,27891,0,586
101911,11395983,567318,0,22450
101928,5668649,368502,0,24205
101944,6898251,681480,0,40741
101955,242426,0,0,0
101961,1864295,134055,0,313
101967,600097,25088,0,1734
101968,605507,12199,0,611
101969,2115792,123803,0,4102
101979,1480151,60715,0,2000
101980,2566959,291882,0,7571
101982,697736,63849,0,714
101983,9035883,411480,0,30219
101985,4518555,110619,0,5858
101989,2643418,153089,0,537
101993,1803499,59162,0,3182
101996,454986,17413,0,1003
101999,725052,41651,0,1672
102002,462643,11123,0,887
102014,642358,19191,0,1073
102015,560837,18940,0,148
102021,2156120,230724,0,11718
102022,852879,34399,0,1773
102024,1289762,39887,0,1346
102027,463586,17113,0,830
102035,354506,20070,0,1171
102038,1814568,94043,0,4858
102046,9423413,1120488,0,140995
102049,556469,9136,0,472
102053,209335,20243,0,1852
102055,1421533,69801,0,2813
102064,2995391,129850,0,3519
102067,1154192,40070,0,2679
102068,642881,32933,0,131
102093,518049,47551,0,2814
102106,591551,12398,0,1156
102111,2126307,141172,0,5046
102114,6214037,856711,0,58446
102120,1064338,29390,0,604
102126,11711739,574554,0,22711
102142,5910472,378656,0,24541
102159,7146243,688982,0,40977
102180,2172683,125763,0,4199
102181,612068,25438,0,1771
102182,629797,12542,0,626
102183,1992330,140403,0,327
102198,2303467,72319,0,3773
102202,655945,21084,0,1234
102206,922696,48615,0,1927
102212,511679,11643,0,932
102214,774002,22490,0,1231
102221,575482,18981,0,180
102228,939966,36484,0,1836
102229,1569503,45301,0,1492
102233,538909,19108,0,887
102238,2434493,241510,0,12064
102242,398568,21557,0,1221
102244,1943534,97475,0,5001
102251,9701065,1135522,0,142148
102252,611134,9930,0,491
102258,224555,21040,0,1910
102260,1656718,76121,0,2973
102267,3225438,135898,0,3678
102273,1275766,42953,0,2778
102275,668083,34180,0,128
102299,540682,48418,0,2842
102310,647998,13246,0,1203
102315,2180218,143376,0,5108
102320,6385254,867482,0,60361
102326,1121615,30374,0,625
102332,11941920,579723,0,22965
102348,6091451,385578,0,24711
102364,7408879,695161,0,41223
102384,2093266,145412,0,336
102387,2216457,127117,0,4260
102388,620341,25631,0,1778
102389,641450,12737,0,630
102410,2133873,184731,0,12914
102412,2175762,66117,0,4734
102413,1346668,121762,0,5887
102416,736978,17253,0,637
102418,6221322,366846,0,36729
102422,2761315,84694,0,4271
102427,776901,23386,0,1309
102432,1170796,57730,0,2062
102440,554304,12098,0,973
102443,890076,25493,0,1321
102446,581423,18994,0,174
102450,1807518,50612,0,1559
102454,1005545,38646,0,1893
102458,655931,22800,0,974
102464,446673,23203,0,1297
102465,2646474,251491,0,12057
102470,2065304,101200,0,5133
102477,685227,10848,0,507
102478,9922398,1146927,0,143046
102481,246358,22153,0,1983
102485,1914967,83059,0,3097
102492,3443028,141923,0,3817
102496,1418385,46307,0,2907
102502,678627,34707,0,132
102527,557922,49068,0,2847
102537,713284,14244,0,1241
102540,2227268,145439,0,5158
102545,6487381,873812,0,60765
102549,1182311,31470,0,637
102555,12152052,584767,0,23178
102574,6284002,393444,0,24990
102591,4581231,377283,0,31908
102600,1054052,50682,0,665
102606,539427,20642,0,1091
102616,982432,27985,0,1585
102620,2200347,159835,0,4810
102621,449615,22763,0,1272
102637,231644,23076,0,2839
102646,339459,17334,0,1283
102650,199701,14756,0,226
102654,2397488,202339,0,13790
102658,1606174,137775,0,6265
102661,1348185,59992,0,7029
102662,843694,18882,0,701
102664,6830257,380333,0,37850
102666,2457371,71487,0,5097
102670,168476,8577,0,57
102671,3290123,99673,0,4793
102675,900684,26082,0,1435
102680,1417634,66858,0,2287
102692,984283,27927,0,1409
102693,568709,12369,0,1000
102694,579912,18993,0,179
102699,2028300,55680,0,1664
102701,1067560,40849,0,1963
102704,803335,27892,0,1052
102711,2802311,257078,0,12204
102713,492794,24771,0,1355
102718,2171026,104287,0,5251
102725,775532,12015,0,535
102727,10123022,1157412,0,143811
102729,260986,22809,0,2017
102734,2181826,89660,0,3241
102739,3643391,147223,0,3958
102744,1524562,48770,0,2988
102750,691593,35376,0,134
102776,572987,49589,0,2865
102779,769562,15006,0,1285
102790,2267302,147149,0,5208
102799,5603256,426733,0,34847
102801,417677,42120,0,708
102834,713757,26182,0,1308
102843,757242,36067,0,1671
102847,1098333,30138,0,1676
102848,2596724,176182,0,5075
102852,417342,19702,0,1378
102858,293196,27908,0,3255
102874,201966,14990,0,231
102879,2595328,214177,0,14199
102883,1774386,146909,0,6447
102885,1262798,58446,0,793
102887,920668,19986,0,718
102889,1573583,65257,0,7541
102890,491019,35857,0,124
102891,7034285,387005,0,38248
102894,167187,8591,0,58
102895,3788543,112569,0,5276
102898,2664199,75369,0,5306
102902,1031294,28740,0,1549
102906,1681855,75077,0,2427
102919,1043616,29405,0,1475
102921,582265,18995,0,177
102926,1162728,44062,0,2086
102927,2245327,60068,0,1729
102928,1008983,34194,0,1151
102934,2919253,262283,0,12295
102937,579124,12600,0,1013
102939,525409,25827,0,1391
102945,2258963,106688,0,5327
102950,859384,13057,0,554
102953,10293969,1166568,0,144530
102954,271442,23272,0,2051
102960,2408977,94891,0,3391
102961,3796828,151111,0,4049
102969,1596992,50595,0,3071
102982,705945,36105,0,139
102991,1120326,92402,0,5958
102994,427006,7437,0,401
103014,1997187,147254,0,5659
103022,713399,66429,0,1086
103023,433108,16253,0,592
103026,6266492,457491,0,36548
103029,1483178,67853,0,3274
103034,348099,22342,0,931
103047,350033,4948,0,212
103049,2426816,258330,0,15526
103072,913525,32541,0,1554
103074,207304,15186,0,1221
103081,1245626,54046,0,2491
103090,175362,9250,0,140
103094,2839323,186095,0,5161
103096,487277,21712,0,1458
103098,376901,33066,0,3718
103102,1641701,77359,0,906
103105,1179862,31853,0,1731
103121,202773,15041,0,228
103123,2726425,221401,0,14525
103129,1883041,152425,0,6587
103133,966711,20654,0,729
103134,1772818,68944,0,7796
103136,524691,37772,0,124
103137,7414873,392847,0,38691
103140,167249,8589,0,53
103141,4265346,123966,0,5599
103145,2787597,77749,0,5380
103146,1141146,30716,0,1628
103152,1903898,81436,0,2551
103165,1089065,30542,0,1548
103169,584540,18995,0,179
103171,1239737,46433,0,2156
103173,2423480,63303,0,1789
103174,1168073,38937,0,1206
103175,3032752,266195,0,12368
103184,548277,26517,0,1418
103190,2324461,108386,0,5388
103192,3136390,231132,0,18484
103193,646693,54061,0,5380
103196,1377667,32263,0,3592
103203,820187,42993,0,1325
103205,323006,17656,0,1117
103207,1426750,102268,0,6923
103209,265873,13059,0,645
103216,601398,9397,0,536
103220,232800,6357,0,697
103228,385687,15104,0,670
103240,361357,11887,0,559
103246,693006,32165,0,1131
103253,860234,27713,0,1579
103260,2304745,162685,0,6072
103268,208501,5501,0,417
103271,906541,80976,0,1291
103273,525317,19843,0,653
103276,1918495,80260,0,3587
103278,6724543,477091,0,37779
103280,356301,6397,0,350
103288,398651,24498,0,993
103308,385378,5436,0,226
103318,2597984,266810,0,15693
103319,1111573,38331,0,1758
103322,243286,16755,0,1403
103332,1634628,66928,0,2949
103347,2983134,191475,0,5232
103348,568031,24224,0,1545
103349,434018,36365,0,4015
103353,182503,9254,0,149
103361,1236942,33113,0,1771
103372,203556,15087,0,229
103373,2816786,226270,0,14750
103379,1951287,155646,0,6661
103382,1845282,83436,0,950
103383,1889936,71052,0,7870
103384,999272,21145,0,740
103386,549346,39036,0,124
103387,7493490,394625,0,38775
103390,167279,8590,0,50
103392,996330,43196,0,4116
103393,557620,63422,0,873
103397,273105,16100,0,1464
103398,4309283,265128,0,21121
103401,680952,17478,0,860
103404,887178,63917,0,6120
103406,538272,19779,0,561
103409,1757560,39641,0,4078
103411,367490,17466,0,1269
103417,249462,3147,0,111
103423,134465,11285,0,835
103428,400429,20864,0,294
103433,461910,21914,0,1310
103437,333709,15535,0,755
103447,340194,8075,0,828
103450,744252,10983,0,562
103451,393961,25980,0,2639
103456,612401,20513,0,812
103458,482264,17818,0,709
103462,1081120,52204,0,1513
103481,759989,34393,0,1199
103487,1030349,30787,0,1699
103489,2512962,172455,0,6360
103502,621925,23145,0,698
103504,250817,6141,0,431
103507,429566,7642,0,388
103508,2262459,89963,0,3661
103510,7090425,491678,0,38712
103516,426969,25653,0,1037
103529,1040020,91625,0,1467
103544,1281912,42719,0,1936
103551,2712608,270614,0,15431
103554,257526,17272,0,1513
103558,2032473,79103,0,3210
103569,411133,5779,0,229
103578,646728,26296,0,1612
103579,480129,38753,0,4199
103580,3084970,195354,0,5247
103586,185089,9259,0,142
103593,4838341,373929,0,17798
103594,639427,48848,0,3120
103601,1627557,186623,0,2145
103603,425101,25372,0,1567
103606,254019,12354,0,920
103609,276114,11845,0,1029
103612,2802420,132438,0,13251
103613,871139,25141,0,3124
103622,702491,23942,0,1542
103623,1284279,45509,0,4367
103624,298239,27977,0,2746
103633,238890,6761,0,411
103636,656231,58586,0,400
103638,372044,19224,0,1722
103639,193512,10531,0,84
103642,950070,24439,0,1159
103645,319416,12068,0,381
103647,5019641,289415,0,22178
103649,855534,29844,0,812
103651,264778,13478,0,800
103655,1237165,65828,0,2663
103657,1075546,71378,0,6472
103658,576633,25561,0,1736
103660,2257493,48504,0,4334
103665,397341,14901,0,1510
103669,305980,3810,0,129
103674,1163208,82950,0,1451
103678,162197,12544,0,916
103686,588394,25942,0,1403
103687,323202,4161,0,131
103689,484674,23938,0,380
103690,426338,20034,0,905
103700,1449885,79340,0,3469
103702,167805,5624,0,1316
103705,1797466,116946,0,7686
103712,876805,12379,0,590
103713,964305,30022,0,1062
103714,446893,27992,0,2759
103718,377343,8598,0,858
103723,574425,20326,0,775
103724,2652252,178272,0,6525
103741,1227991,56569,0,1603
103743,781903,35148,0,1228
103756,1113379,32240,0,1755
103760,499080,8758,0,431
103764,726673,26323,0,760
103769,2578509,97521,0,3722
103771,7418929,504162,0,39652
103780,445217,26338,0,1051
103793,894727,37613,0,2074
103797,415743,24532,0,1644
103804,6974741,444212,0,20871
103808,924394,60120,0,3480
103814,614174,16304,0,1449
103817,199913,5007,0,834
103819,330064,14640,0,2792
103825,249955,17641,0,1528
103835,2234415,252615,0,2718
103836,322538,3614,0,151
103837,576248,30390,0,1776
103840,344928,15510,0,1082
103841,1099139,35307,0,3163
103843,477662,13854,0,1433
103849,338460,13292,0,1149
103853,1121737,65343,0,6533
103855,3032816,136409,0,13486
103856,961863,26430,0,3275
103863,371796,32288,0,2927
103865,789422,26493,0,1678
103867,1404687,46586,0,4421
103871,1032038,80337,0,562
103876,296753,7872,0,460
103881,383759,13443,0,422
103882,431055,21252,0,1851
103884,1325068,32804,0,1453
103886,1284943,40872,0,970
103887,196700,10658,0,93
103890,5456384,305364,0,22855
103891,295719,14421,0,831
103896,1325934,68221,0,2739
103897,786080,32204,0,2108
103898,1182516,75030,0,6616
103899,511441,18029,0,1767
103901,2817236,58023,0,4827
103909,359160,4483,0,142
103912,1422044,94580,0,1543
103919,177425,13143,0,943
103923,397300,4861,0,156
103924,525175,24589,0,1094
103927,682814,28466,0,1485
103940,1540713,81408,0,3613
103941,192461,6212,0,1447
103943,1895672,120627,0,7864
103944,521735,25298,0,394
103948,1392681,41534,0,1401
103954,982107,13374,0,605
103958,483014,29053,0,2831
103959,676588,22829,0,817
103960,383485,8681,0,861
103964,2755061,182537,0,6637
103979,1327235,59196,0,1682
103990,802162,35716,0,1220
103992,1712216,134756,0,10287
104005,183522,13367,0,1053
104006,1220973,47109,0,2538
104010,3074384,170606,0,6073
104016,597549,30961,0,2022
104019,515789,32437,0,1337
104020,337707,11729,0,402
104025,633769,18231,0,481
104030,367642,36898,0,472
104032,8718718,494062,0,22647
104038,1072314,65035,0,3761
104042,204584,12389,0,1052
104043,819360,20968,0,1841
104050,476238,24100,0,271
104053,343602,21802,0,1823
104054,584696,17502,0,1088
104055,456075,17522,0,3232
104058,233486,5608,0,923
104069,1545152,78193,0,7209
104070,856318,40757,0,2097
104074,398094,4366,0,182
104076,2655102,300274,0,3036
104079,430787,18522,0,1233
104080,1453438,42535,0,3609
104082,562022,15523,0,1540
104092,371756,14318,0,1208
104093,1030866,27445,0,3363
104095,3177912,140787,0,13768
104101,445218,36270,0,3100
104106,838792,28217,0,1743
104107,1533889,48189,0,4509
104108,374038,9232,0,503
104116,1632401,39263,0,1731
104117,1723177,51857,0,1197
104118,502398,23716,0,1990
104119,417441,14200,0,443
104123,1268579,95123,0,672
104124,599958,20164,0,1905
104126,199656,10839,0,106
104129,328035,15425,0,853
104130,5745492,314974,0,23383
104131,979380,37635,0,2415
104134,1392979,69941,0,2783
104135,1252286,77336,0,6747
104139,3280425,65685,0,5300
104144,416111,5104,0,149
104145,1647003,103123,0,1616
104160,186672,13481,0,961
104162,451675,5455,0,171
104163,599255,28045,0,1191
104165,733945,29688,0,1516
104177,206937,6553,0,1524
104179,1785994,51490,0,1690
104181,1577731,81976,0,3568
104183,1961729,122903,0,7976
104193,2160146,208256,0,14179
104196,647499,28526,0,3341
104197,2650398,285362,0,15970
104211,2340571,169157,0,12345
104218,1166236,77066,0,1574
104220,778305,46558,0,676
104223,1517345,208484,0,29639
104247,1483813,53954,0,2778
104251,684629,34396,0,2151
104252,1915960,87952,0,7652
104255,3442743,184718,0,6521
104257,616606,36338,0,1419
104258,761021,22127,0,578
104261,235384,15622,0,1150
104263,395524,13640,0,452
104268,10244126,533155,0,24030
104269,531665,19555,0,3376
104274,1056455,25959,0,2121
104276,240901,13520,0,1092
104279,1151251,67536,0,3840
104289,476652,24110,0,260
104292,397235,24035,0,1910
104294,267244,6328,0,940
104298,752063,21211,0,1216
104307,1060214,46689,0,2272
104310,460744,4939,0,196
104314,636829,16845,0,1601
104316,2859027,322817,0,3186
104317,513309,21326,0,1362
104318,1725474,48129,0,3781
104329,612676,51433,0,645
104330,405082,15291,0,1266
104332,1071594,28015,0,3417
104333,3271819,144059,0,13940
104338,491589,38481,0,3189
104342,446592,10420,0,537
104344,881812,29684,0,1791
104346,1616457,49358,0,4582
104353,2034668,59846,0,1328
104354,1870979,44324,0,1872
104355,545612,25001,0,2059
104356,432629,14508,0,452
104359,654235,21439,0,1986
104363,201883,10953,0,107
104364,346628,15982,0,883
104365,1386353,101913,0,719
104366,6045339,323962,0,23792
104367,1115979,41613,0,2635
104368,1473980,72506,0,2838
104375,1294109,78527,0,6799
104376,3734690,72878,0,5511
104379,1787955,107736,0,1649
104380,440108,5410,0,155
104396,541000,30459,0,2521
104397,501072,24222,0,1664
104408,1426840,12489,0,246
104413,2763892,232627,0,15473
104418,241369,31614,0,2268
